champion,itemId,item_name,core_rank,avg_min,win_rate,count
나르,6631,발걸음 분쇄기,2,7.1,45.45,11
나르,3156,맬모셔스의 아귀,2,6.3,20.0,10
나르,2510,황혼과 새벽,2,7.7,16.67,6
나르,2504,케이닉 루컨,2,7.6,60.0,5
나르,3075,가시 갑옷,2,7.0,40.0,5
나르,6609,화공 펑크 사슬검,2,5.6,0.0,5
나르,6665,해신 작쇼,2,9.6,60.0,5
나르,2517,끝없는 갈망,2,5.3,75.0,4
나르,4401,대자연의 힘,2,6.3,75.0,4
나르,2525,원형질 안전벨트,2,7.7,33.33,3
나르,3065,정령의 형상,2,9.0,50.0,2
나르,3742,망자의 갑옷,2,6.0,100.0,2
나르,3748,거대한 히드라,2,7.5,50.0,2
나르,6610,갈라진 하늘,2,6.5,100.0,2
나르,2520,요새파괴자,2,3.0,100.0,1
나르,3115,내셔의 이빨,2,4.0,100.0,1
나르,3124,구인수의 격노검,2,9.0,100.0,1
나르,3142,요우무의 유령검,2,4.0,100.0,1
나르,3146,마법공학 총검,2,4.0,0.0,1
나르,3153,몰락한 왕의 검,2,8.0,0.0,1
나르,3190,강철의 솔라리 펜던트,2,6.0,0.0,1
나르,6662,얼어붙은 건틀릿,2,6.0,0.0,1
나르,6664,공허한 광휘,2,9.0,100.0,1
나르,3053,스테락의 도전,3,6.5,61.17,291
나르,3091,마법사의 최후,3,5.7,52.46,183
나르,3143,란두인의 예언,3,6.1,53.4,103
나르,3071,칠흑의 양날 도끼,3,5.8,50.75,67
나르,3161,쇼진의 창,3,5.8,57.78,45
나르,3075,가시 갑옷,3,4.0,72.73,22
나르,3181,선체파괴자,3,5.7,70.0,20
나르,4401,대자연의 힘,3,6.9,33.33,18
나르,6609,화공 펑크 사슬검,3,4.5,76.92,13
나르,6665,해신 작쇼,3,5.9,53.85,13
나르,2504,케이닉 루컨,3,6.1,66.67,9
나르,3153,몰락한 왕의 검,3,6.9,57.14,7
나르,2524,밴들파이프,3,3.2,40.0,5
나르,2525,원형질 안전벨트,3,5.6,80.0,5
나르,3156,맬모셔스의 아귀,3,5.2,60.0,5
나르,6333,죽음의 무도,3,8.4,20.0,5
나르,2517,끝없는 갈망,3,8.0,50.0,4
나르,3302,경계,3,5.0,50.0,4
나르,2502,끝없는 절망,3,7.7,0.0,3
나르,2520,요새파괴자,3,3.7,100.0,3
나르,3065,정령의 형상,3,4.7,100.0,3
나르,6631,발걸음 분쇄기,3,6.6,33.33,3
나르,3026,수호 천사,3,9.5,100.0,2
나르,3115,내셔의 이빨,3,6.0,0.0,2
나르,2501,지배자의 피갑옷,3,7.0,0.0,1
나르,3002,개척자,3,13.0,0.0,1
나르,3089,라바돈의 죽음모자,3,5.0,0.0,1
나르,3110,얼어붙은 심장,3,4.0,100.0,1
나르,3124,구인수의 격노검,3,4.0,0.0,1
나르,3142,요우무의 유령검,3,7.0,100.0,1
나르,3152,마법공학 로켓 벨트,3,3.0,100.0,1
나르,3157,존야의 모래시계,3,6.0,100.0,1
나르,3742,망자의 갑옷,3,11.0,0.0,1
나르,6610,갈라진 하늘,3,9.0,0.0,1
나르,6695,독사의 송곳니,3,5.0,100.0,1
나르,8020,심연의 가면,3,5.0,100.0,1
나미,4005,제국의 명령,1,12.5,50.4,1254
나미,6617,월석 재생기,1,15.0,51.81,83
나미,6620,헬리아의 메아리,1,12.6,42.5,40
나미,2526,속삭이는 머리띠,1,14.2,46.43,28
나미,3107,구원,1,13.7,46.15,26
나미,3222,미카엘의 축복,1,13.2,46.15,26
나미,3504,불타는 향로,1,13.8,35.29,17
나미,2524,밴들파이프,1,12.0,42.86,7
나미,2065,슈렐리아의 군가,1,14.8,40.0,5
나미,6616,흐르는 물의 지팡이,1,15.5,25.0,4
나미,3003,대천사의 지팡이,1,16.0,100.0,1
나미,6657,영겁의 지팡이,1,14.0,100.0,1
나미,3107,구원,2,9.9,53.85,273
나미,6617,월석 재생기,2,9.6,50.43,232
나미,3222,미카엘의 축복,2,10.1,64.54,141
나미,3504,불타는 향로,2,9.4,58.72,109
나미,6620,헬리아의 메아리,2,9.3,48.72,78
나미,2065,슈렐리아의 군가,2,9.7,64.52,62
나미,2526,속삭이는 머리띠,2,7.9,42.86,49
나미,4005,제국의 명령,2,8.7,51.02,49
나미,2524,밴들파이프,2,8.5,54.76,42
나미,6621,새벽심장,2,10.5,90.0,10
나미,3190,강철의 솔라리 펜던트,2,9.8,16.67,6
나미,4628,지평선의 초점,2,10.0,83.33,6
나미,6616,흐르는 물의 지팡이,2,11.2,33.33,6
나미,3109,기사의 맹세,2,9.0,50.0,4
나미,3165,모렐로노미콘,2,10.8,50.0,4
나미,3107,구원,3,7.2,58.82,85
나미,6617,월석 재생기,3,7.3,59.49,79
나미,2065,슈렐리아의 군가,3,7.5,60.27,73
나미,3504,불타는 향로,3,7.2,74.07,54
나미,3222,미카엘의 축복,3,8.0,59.18,49
나미,6620,헬리아의 메아리,3,7.3,58.62,29
나미,2524,밴들파이프,3,7.4,25.0,20
나미,2526,속삭이는 머리띠,3,6.2,60.0,15
나미,6616,흐르는 물의 지팡이,3,6.4,57.14,14
나미,4005,제국의 명령,3,6.5,62.5,8
나미,3165,모렐로노미콘,3,9.3,75.0,4
나미,3190,강철의 솔라리 펜던트,3,7.0,50.0,4
나미,6621,새벽심장,3,5.3,50.0,4
나미,3109,기사의 맹세,3,8.5,50.0,2
나서스,3078,삼위일체,1,15.8,49.4,166
나서스,6662,얼어붙은 건틀릿,1,14.4,60.0,60
나서스,3065,정령의 형상,1,15.4,46.15,26
나서스,3110,얼어붙은 심장,1,14.7,45.45,22
나서스,3142,요우무의 유령검,1,18.0,50.0,18
나서스,2065,슈렐리아의 군가,1,13.9,37.5,16
나서스,2524,밴들파이프,1,13.2,60.0,5
나서스,3508,정수 약탈자,1,15.4,0.0,5
나서스,6653,리안드리의 고통,1,13.3,50.0,4
나서스,3050,지크의 융합,1,11.0,66.67,3
나서스,3075,가시 갑옷,1,12.7,33.33,3
나서스,3146,마법공학 총검,1,13.7,33.33,3
나서스,2503,어둠불꽃 횃불,1,12.5,50.0,2
나서스,2504,케이닉 루컨,1,15.0,0.0,2
나서스,2525,원형질 안전벨트,1,16.0,0.0,2
나서스,2510,황혼과 새벽,1,14.0,100.0,1
나서스,3116,라일라이의 수정홀,1,15.0,100.0,1
나서스,3118,악의,1,12.0,0.0,1
나서스,3143,란두인의 예언,1,19.0,0.0,1
나서스,4401,대자연의 힘,1,18.0,0.0,1
나서스,3110,얼어붙은 심장,2,5.6,50.68,73
나서스,3078,삼위일체,2,7.1,36.17,47
나서스,3065,정령의 형상,2,6.2,59.52,42
나서스,2525,원형질 안전벨트,2,5.5,61.9,21
나서스,6662,얼어붙은 건틀릿,2,6.1,61.9,21
나서스,3075,가시 갑옷,2,5.0,58.33,12
나서스,2524,밴들파이프,2,4.9,63.64,11
나서스,4401,대자연의 힘,2,6.5,25.0,8
나서스,3142,요우무의 유령검,2,3.7,71.43,7
나서스,6665,해신 작쇼,2,8.5,0.0,4
나서스,3073,실험적 마공학판,2,6.7,100.0,3
나서스,2512,악마사냥꾼의 화살,2,4.5,50.0,2
나서스,3053,스테락의 도전,2,7.0,50.0,2
나서스,3116,라일라이의 수정홀,2,9.5,100.0,2
나서스,3118,악의,2,8.0,100.0,2
나서스,3143,란두인의 예언,2,10.0,0.0,2
나서스,3161,쇼진의 창,2,7.5,100.0,2
나서스,3742,망자의 갑옷,2,5.5,50.0,2
나서스,6610,갈라진 하늘,2,9.5,50.0,2
나서스,6676,징수의 총,2,5.5,0.0,2
나서스,2065,슈렐리아의 군가,2,2.0,0.0,1
나서스,2510,황혼과 새벽,2,9.0,0.0,1
나서스,2517,끝없는 갈망,2,4.0,100.0,1
나서스,3002,개척자,2,5.0,100.0,1
나서스,3050,지크의 융합,2,8.0,100.0,1
나서스,3181,선체파괴자,2,11.0,100.0,1
나서스,6333,죽음의 무도,2,5.0,100.0,1
나서스,6664,공허한 광휘,2,10.0,0.0,1
나서스,3065,정령의 형상,3,5.5,57.78,45
나서스,3110,얼어붙은 심장,3,4.3,61.11,36
나서스,2525,원형질 안전벨트,3,5.2,76.47,17
나서스,3075,가시 갑옷,3,4.3,58.82,17
나서스,3143,란두인의 예언,3,5.9,63.64,11
나서스,4401,대자연의 힘,3,5.6,42.86,7
나서스,6665,해신 작쇼,3,8.0,50.0,6
나서스,3053,스테락의 도전,3,4.2,60.0,5
나서스,3742,망자의 갑옷,3,4.3,25.0,4
나서스,2524,밴들파이프,3,3.0,66.67,3
나서스,6662,얼어붙은 건틀릿,3,2.7,66.67,3
나서스,2517,끝없는 갈망,3,4.5,50.0,2
나서스,3078,삼위일체,3,3.0,50.0,2
나서스,3181,선체파괴자,3,5.0,50.0,2
나서스,2502,끝없는 절망,3,7.0,0.0,1
나서스,2503,어둠불꽃 횃불,3,0.0,100.0,1
나서스,2504,케이닉 루컨,3,6.0,100.0,1
나서스,2512,악마사냥꾼의 화살,3,7.0,100.0,1
나서스,3002,개척자,3,4.0,0.0,1
나서스,3026,수호 천사,3,10.0,100.0,1
나서스,3050,지크의 융합,3,3.0,100.0,1
나서스,3073,실험적 마공학판,3,7.0,100.0,1
나서스,3102,밴시의 장막,3,2.0,0.0,1
나서스,3109,기사의 맹세,3,4.0,100.0,1
나서스,6333,죽음의 무도,3,6.0,100.0,1
나서스,6610,갈라진 하늘,3,5.0,100.0,1
나서스,6676,징수의 총,3,6.0,0.0,1
나서스,8010,핏빛 저주,3,9.0,100.0,1
나서스,8020,심연의 가면,3,5.0,100.0,1
나피리,6699,벼락폭풍검,1,10.9,50.23,432
나피리,6692,월식,1,10.6,46.24,279
나피리,6698,불경한 히드라,1,10.2,49.43,174
나피리,3142,요우무의 유령검,1,10.7,38.64,88
나피리,2520,요새파괴자,1,10.3,59.76,82
나피리,6701,기회,1,9.7,45.76,59
나피리,3161,쇼진의 창,1,10.7,29.63,27
나피리,3179,그림자 검,1,10.6,57.69,26
나피리,6697,오만,1,10.6,56.25,16
나피리,3071,칠흑의 양날 도끼,1,11.2,33.33,12
나피리,6695,독사의 송곳니,1,10.4,50.0,8
나피리,6696,원칙의 원형낫,1,11.6,60.0,5
나피리,3156,맬모셔스의 아귀,1,13.3,50.0,4
나피리,3814,밤의 끝자락,1,9.5,25.0,4
나피리,2517,끝없는 갈망,1,11.0,0.0,1
나피리,3071,칠흑의 양날 도끼,2,7.7,48.31,207
나피리,6701,기회,2,6.7,50.24,205
나피리,6696,원칙의 원형낫,2,6.2,48.42,95
나피리,3814,밤의 끝자락,2,7.6,47.78,90
나피리,2520,요새파괴자,2,7.4,44.3,79
나피리,3161,쇼진의 창,2,7.3,43.24,74
나피리,6695,독사의 송곳니,2,6.3,58.73,63
나피리,3050,지크의 융합,2,5.4,50.94,53
나피리,6697,오만,2,6.3,60.0,45
나피리,6699,벼락폭풍검,2,7.2,35.0,40
나피리,6694,세릴다의 원한,2,8.2,51.35,37
나피리,2517,끝없는 갈망,2,6.6,60.61,33
나피리,6698,불경한 히드라,2,6.0,42.86,28
나피리,6692,월식,2,6.1,50.0,14
나피리,3073,실험적 마공학판,2,7.9,55.56,9
나피리,3142,요우무의 유령검,2,6.0,50.0,4
나피리,3179,그림자 검,2,6.0,0.0,3
나피리,2524,밴들파이프,2,4.5,50.0,2
나피리,3156,맬모셔스의 아귀,2,10.0,0.0,2
나피리,6333,죽음의 무도,2,7.1,100.0,2
나피리,2512,악마사냥꾼의 화살,2,3.0,100.0,1
나피리,3190,강철의 솔라리 펜던트,2,7.0,100.0,1
나피리,6676,징수의 총,2,6.0,100.0,1
나피리,3814,밤의 끝자락,3,6.0,50.0,220
나피리,3071,칠흑의 양날 도끼,3,6.4,56.49,131
나피리,6694,세릴다의 원한,3,5.9,50.0,110
나피리,3161,쇼진의 창,3,6.4,56.0,75
나피리,6695,독사의 송곳니,3,4.9,57.58,66
나피리,6701,기회,3,5.0,45.16,31
나피리,6333,죽음의 무도,3,7.4,67.86,28
나피리,6696,원칙의 원형낫,3,5.4,41.18,17
나피리,2520,요새파괴자,3,6.1,42.86,14
나피리,2517,끝없는 갈망,3,7.0,36.36,11
나피리,6692,월식,3,6.4,50.0,10
나피리,6699,벼락폭풍검,3,5.7,71.43,7
나피리,2501,지배자의 피갑옷,3,7.0,20.0,5
나피리,3156,맬모셔스의 아귀,3,7.4,40.0,5
나피리,3053,스테락의 도전,3,7.3,66.67,3
나피리,3073,실험적 마공학판,3,6.7,0.0,3
나피리,3179,그림자 검,3,3.6,66.67,3
나피리,3050,지크의 융합,3,4.0,50.0,2
나피리,6697,오만,3,3.5,50.0,2
나피리,6698,불경한 히드라,3,5.0,100.0,2
나피리,3026,수호 천사,3,6.0,100.0,1
나피리,3033,필멸자의 운명,3,7.0,100.0,1
나피리,3109,기사의 맹세,3,14.0,0.0,1
나피리,3142,요우무의 유령검,3,5.0,100.0,1
나피리,6609,화공 펑크 사슬검,3,6.0,100.0,1
나피리,6665,해신 작쇼,3,7.0,100.0,1
노틸러스,2524,밴들파이프,1,12.3,50.73,4041
노틸러스,3190,강철의 솔라리 펜던트,1,13.8,48.19,2567
노틸러스,2525,원형질 안전벨트,1,14.0,50.67,750
노틸러스,3050,지크의 융합,1,12.8,55.5,200
노틸러스,3222,미카엘의 축복,1,13.9,55.56,54
노틸러스,3107,구원,1,14.8,51.72,29
노틸러스,3109,기사의 맹세,1,14.4,48.15,27
노틸러스,3075,가시 갑옷,1,14.9,68.75,16
노틸러스,3084,강철심장,1,14.8,50.0,10
노틸러스,3143,란두인의 예언,1,19.2,80.0,5
노틸러스,6664,공허한 광휘,1,12.4,40.0,5
노틸러스,3002,개척자,1,16.0,33.33,3
노틸러스,3068,태양불꽃 방패,1,11.7,33.33,3
노틸러스,3110,얼어붙은 심장,1,17.0,33.33,3
노틸러스,3152,마법공학 로켓 벨트,1,12.0,0.0,3
노틸러스,6657,영겁의 지팡이,1,12.3,0.0,3
노틸러스,3742,망자의 갑옷,1,17.0,0.0,2
노틸러스,8020,심연의 가면,1,17.0,0.0,2
노틸러스,2504,케이닉 루컨,1,15.0,0.0,1
노틸러스,3119,혹한의 손길,1,11.0,100.0,1
노틸러스,3190,강철의 솔라리 펜던트,2,9.7,53.76,1955
노틸러스,3109,기사의 맹세,2,10.0,56.31,808
노틸러스,2524,밴들파이프,2,7.9,50.43,700
노틸러스,2525,원형질 안전벨트,2,10.8,54.41,669
노틸러스,3075,가시 갑옷,2,10.5,56.73,275
노틸러스,3050,지크의 융합,2,9.4,53.28,274
노틸러스,3107,구원,2,9.7,57.06,163
노틸러스,3222,미카엘의 축복,2,10.5,51.01,149
노틸러스,8020,심연의 가면,2,11.7,60.61,66
노틸러스,3110,얼어붙은 심장,2,10.3,58.06,31
노틸러스,3143,란두인의 예언,2,11.3,41.67,24
노틸러스,2504,케이닉 루컨,2,13.0,65.0,20
노틸러스,3002,개척자,2,9.8,60.0,15
노틸러스,3119,혹한의 손길,2,8.4,40.0,5
노틸러스,4401,대자연의 힘,2,12.3,75.0,4
노틸러스,3083,워모그의 갑옷,2,8.7,33.33,3
노틸러스,2502,끝없는 절망,2,7.0,100.0,2
노틸러스,3065,정령의 형상,2,11.0,50.0,2
노틸러스,3068,태양불꽃 방패,2,11.0,0.0,2
노틸러스,6653,리안드리의 고통,2,9.5,50.0,2
노틸러스,3152,마법공학 로켓 벨트,2,7.0,0.0,1
노틸러스,3742,망자의 갑옷,2,8.0,100.0,1
노틸러스,4005,제국의 명령,2,11.0,0.0,1
노틸러스,4646,폭풍 쇄도,2,8.0,0.0,1
노틸러스,6664,공허한 광휘,2,10.0,100.0,1
노틸러스,3109,기사의 맹세,3,8.2,61.3,509
노틸러스,3190,강철의 솔라리 펜던트,3,7.4,52.78,252
노틸러스,3075,가시 갑옷,3,7.9,61.96,184
노틸러스,2525,원형질 안전벨트,3,8.8,54.49,156
노틸러스,2524,밴들파이프,3,6.1,57.76,116
노틸러스,3050,지크의 융합,3,6.9,56.9,116
노틸러스,3107,구원,3,7.4,52.63,57
노틸러스,8020,심연의 가면,3,9.2,53.19,47
노틸러스,3222,미카엘의 축복,3,8.1,67.39,46
노틸러스,3110,얼어붙은 심장,3,7.5,81.48,27
노틸러스,3143,란두인의 예언,3,9.2,53.85,26
노틸러스,2504,케이닉 루컨,3,9.8,53.85,13
노틸러스,3002,개척자,3,8.4,85.71,7
노틸러스,4401,대자연의 힘,3,8.8,80.0,5
노틸러스,3083,워모그의 갑옷,3,9.3,100.0,4
노틸러스,6665,해신 작쇼,3,9.5,100.0,4
노틸러스,3119,혹한의 손길,3,2.2,66.67,3
노틸러스,3065,정령의 형상,3,10.0,100.0,2
노틸러스,3157,존야의 모래시계,3,6.0,0.0,2
노틸러스,3165,모렐로노미콘,3,7.5,50.0,2
노틸러스,3742,망자의 갑옷,3,10.0,100.0,2
노틸러스,2502,끝없는 절망,3,9.0,100.0,1
노틸러스,4005,제국의 명령,3,8.0,100.0,1
노틸러스,6664,공허한 광휘,3,9.0,0.0,1
녹턴,6631,발걸음 분쇄기,1,11.9,50.93,593
녹턴,3073,실험적 마공학판,1,10.7,53.29,167
녹턴,6698,불경한 히드라,1,10.6,51.79,56
녹턴,3074,굶주린 히드라,1,12.1,35.29,17
녹턴,6699,벼락폭풍검,1,11.6,38.46,13
녹턴,6696,원칙의 원형낫,1,9.6,50.0,12
녹턴,2512,악마사냥꾼의 화살,1,10.7,50.0,10
녹턴,6701,기회,1,9.0,66.67,3
녹턴,3071,칠흑의 양날 도끼,1,15.5,0.0,2
녹턴,3153,몰락한 왕의 검,1,12.0,100.0,2
녹턴,2520,요새파괴자,1,13.0,100.0,1
녹턴,3004,마나무네,1,16.0,0.0,1
녹턴,3075,가시 갑옷,1,14.0,100.0,1
녹턴,3142,요우무의 유령검,1,13.0,0.0,1
녹턴,3179,그림자 검,1,10.0,100.0,1
녹턴,6676,징수의 총,1,12.0,100.0,1
녹턴,6692,월식,1,10.0,0.0,1
녹턴,3073,실험적 마공학판,2,7.6,52.87,261
녹턴,3071,칠흑의 양날 도끼,2,7.8,55.08,118
녹턴,3110,얼어붙은 심장,2,7.1,55.17,87
녹턴,6631,발걸음 분쇄기,2,8.4,56.1,82
녹턴,2524,밴들파이프,2,5.0,61.11,54
녹턴,6696,원칙의 원형낫,2,6.6,50.0,40
녹턴,6695,독사의 송곳니,2,6.4,45.83,24
녹턴,3179,그림자 검,2,5.4,37.5,16
녹턴,3153,몰락한 왕의 검,2,7.7,46.67,15
녹턴,6698,불경한 히드라,2,7.2,40.0,10
녹턴,6333,죽음의 무도,2,6.3,42.86,7
녹턴,3050,지크의 융합,2,6.0,50.0,6
녹턴,2504,케이닉 루컨,2,9.0,20.0,5
녹턴,2512,악마사냥꾼의 화살,2,7.0,50.0,4
녹턴,3156,맬모셔스의 아귀,2,9.7,33.33,3
녹턴,2517,끝없는 갈망,2,12.5,0.0,2
녹턴,3036,도미닉 경의 인사,2,7.0,100.0,2
녹턴,3053,스테락의 도전,2,9.5,50.0,2
녹턴,3075,가시 갑옷,2,5.0,50.0,2
녹턴,3143,란두인의 예언,2,8.0,50.0,2
녹턴,6699,벼락폭풍검,2,8.0,50.0,2
녹턴,2520,요새파괴자,2,7.0,0.0,1
녹턴,2525,원형질 안전벨트,2,8.0,0.0,1
녹턴,3033,필멸자의 운명,2,9.0,100.0,1
녹턴,3074,굶주린 히드라,2,8.0,0.0,1
녹턴,3814,밤의 끝자락,2,8.0,100.0,1
녹턴,6609,화공 펑크 사슬검,2,6.0,100.0,1
녹턴,6692,월식,2,12.0,0.0,1
녹턴,6701,기회,2,4.0,100.0,1
녹턴,3071,칠흑의 양날 도끼,3,7.2,49.21,63
녹턴,3053,스테락의 도전,3,7.9,58.0,50
녹턴,3026,수호 천사,3,7.2,63.41,41
녹턴,3110,얼어붙은 심장,3,7.4,55.26,38
녹턴,8020,심연의 가면,3,6.1,67.74,31
녹턴,2504,케이닉 루컨,3,6.3,66.67,27
녹턴,6695,독사의 송곳니,3,6.0,51.85,27
녹턴,3143,란두인의 예언,3,6.9,72.0,25
녹턴,3073,실험적 마공학판,3,7.8,50.0,24
녹턴,6676,징수의 총,3,6.1,62.5,16
녹턴,6696,원칙의 원형낫,3,5.0,57.14,14
녹턴,6333,죽음의 무도,3,7.1,63.64,11
녹턴,6631,발걸음 분쇄기,3,7.5,40.0,10
녹턴,3814,밤의 끝자락,3,6.1,62.5,8
녹턴,2512,악마사냥꾼의 화살,3,5.0,71.43,7
녹턴,2525,원형질 안전벨트,3,7.9,42.86,7
녹턴,3050,지크의 융합,3,5.4,57.14,7
녹턴,3156,맬모셔스의 아귀,3,5.4,71.43,7
녹턴,3181,선체파괴자,3,4.4,28.57,7
녹턴,6698,불경한 히드라,3,5.9,57.14,7
녹턴,6701,기회,3,7.3,16.67,6
녹턴,2524,밴들파이프,3,5.4,75.0,4
녹턴,3109,기사의 맹세,3,5.3,50.0,4
녹턴,2520,요새파괴자,3,4.5,50.0,2
녹턴,3153,몰락한 왕의 검,3,8.0,0.0,2
녹턴,4401,대자연의 힘,3,8.5,0.0,2
녹턴,6609,화공 펑크 사슬검,3,7.0,50.0,2
녹턴,6692,월식,3,4.0,50.0,2
녹턴,3031,무한의 대검,3,9.0,100.0,1
녹턴,3033,필멸자의 운명,3,4.0,0.0,1
녹턴,3075,가시 갑옷,3,2.0,100.0,1
녹턴,3078,삼위일체,3,9.0,0.0,1
녹턴,3091,마법사의 최후,3,2.0,100.0,1
녹턴,3124,구인수의 격노검,3,5.0,100.0,1
녹턴,6673,불멸의 철갑궁,3,4.9,100.0,1
녹턴,6699,벼락폭풍검,3,4.0,0.0,1
누누와 윌럼프,6653,리안드리의 고통,1,12.1,52.79,735
누누와 윌럼프,3152,마법공학 로켓 벨트,1,11.5,53.56,590
누누와 윌럼프,3068,태양불꽃 방패,1,12.0,53.31,257
누누와 윌럼프,4646,폭풍 쇄도,1,13.0,55.13,234
누누와 윌럼프,2524,밴들파이프,1,11.9,49.06,53
누누와 윌럼프,6664,공허한 광휘,1,13.6,48.72,39
누누와 윌럼프,2525,원형질 안전벨트,1,14.1,66.67,12
누누와 윌럼프,4629,우주의 추진력,1,12.7,50.0,6
누누와 윌럼프,3110,얼어붙은 심장,1,16.4,40.0,5
누누와 윌럼프,3157,존야의 모래시계,1,15.0,100.0,3
누누와 윌럼프,6655,루덴의 메아리,1,12.0,33.33,3
누누와 윌럼프,6657,영겁의 지팡이,1,11.7,0.0,3
누누와 윌럼프,3742,망자의 갑옷,1,14.5,100.0,2
누누와 윌럼프,8010,핏빛 저주,1,13.0,100.0,2
누누와 윌럼프,2504,케이닉 루컨,1,14.0,100.0,1
누누와 윌럼프,3050,지크의 융합,1,10.0,100.0,1
누누와 윌럼프,3116,라일라이의 수정홀,1,11.0,100.0,1
누누와 윌럼프,3143,란두인의 예언,1,18.0,100.0,1
누누와 윌럼프,4401,대자연의 힘,1,19.0,100.0,1
누누와 윌럼프,3075,가시 갑옷,2,7.6,50.45,224
누누와 윌럼프,2524,밴들파이프,2,6.2,57.56,205
누누와 윌럼프,3157,존야의 모래시계,2,8.9,53.66,205
누누와 윌럼프,3152,마법공학 로켓 벨트,2,6.9,57.23,166
누누와 윌럼프,3143,란두인의 예언,2,8.7,56.58,152
누누와 윌럼프,2525,원형질 안전벨트,2,6.8,58.1,105
누누와 윌럼프,3065,정령의 형상,2,7.6,58.97,78
누누와 윌럼프,3110,얼어붙은 심장,2,7.7,58.46,65
누누와 윌럼프,2504,케이닉 루컨,2,9.0,53.85,52
누누와 윌럼프,4646,폭풍 쇄도,2,7.9,44.0,50
누누와 윌럼프,6653,리안드리의 고통,2,7.2,52.17,46
누누와 윌럼프,4645,그림자불꽃,2,7.6,55.0,40
누누와 윌럼프,3742,망자의 갑옷,2,7.6,51.72,29
누누와 윌럼프,8020,심연의 가면,2,7.7,60.71,28
누누와 윌럼프,6664,공허한 광휘,2,7.5,48.0,25
누누와 윌럼프,3068,태양불꽃 방패,2,5.5,61.9,21
누누와 윌럼프,3102,밴시의 장막,2,9.1,50.0,20
누누와 윌럼프,8010,핏빛 저주,2,7.4,66.67,18
누누와 윌럼프,6665,해신 작쇼,2,8.4,62.5,16
누누와 윌럼프,4401,대자연의 힘,2,8.7,0.0,6
누누와 윌럼프,2502,끝없는 절망,2,7.4,60.0,5
누누와 윌럼프,3165,모렐로노미콘,2,7.8,60.0,5
누누와 윌럼프,3109,기사의 맹세,2,8.3,100.0,3
누누와 윌럼프,3050,지크의 융합,2,4.0,100.0,2
누누와 윌럼프,3089,라바돈의 죽음모자,2,9.9,50.0,2
누누와 윌럼프,4633,균열 생성기,2,6.0,50.0,2
누누와 윌럼프,2065,슈렐리아의 군가,2,6.0,0.0,1
누누와 윌럼프,3002,개척자,2,7.0,0.0,1
누누와 윌럼프,4629,우주의 추진력,2,9.0,100.0,1
누누와 윌럼프,6657,영겁의 지팡이,2,10.0,0.0,1
누누와 윌럼프,3075,가시 갑옷,3,5.6,52.29,109
누누와 윌럼프,3157,존야의 모래시계,3,7.4,63.37,101
누누와 윌럼프,2525,원형질 안전벨트,3,5.9,56.06,66
누누와 윌럼프,2504,케이닉 루컨,3,6.9,60.0,65
누누와 윌럼프,3143,란두인의 예언,3,6.6,63.49,63
