position,champion,build_path,pick_count,win_count,win_rate
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 대자연의 힘,1,1,100.0
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 도미닉 경의 인사,1,0,0.0
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 독사의 송곳니,1,0,0.0
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 마법사의 최후,1,1,100.0
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 맬모셔스의 아귀,2,1,50.0
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 불멸의 철갑궁,1,1,100.0
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 수호 천사,4,1,25.0
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 스테락의 도전,19,8,42.10526315789473
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 죽음의 무도,21,15,71.42857142857143
JUNGLE,비에고,삼위일체 > 갈라진 하늘 > 칠흑의 양날 도끼,1,0,0.0
JUNGLE,비에고,삼위일체 > 도미닉 경의 인사 > 무한의 대검,1,0,0.0
JUNGLE,비에고,삼위일체 > 도미닉 경의 인사 > 불멸의 철갑궁,1,0,0.0
JUNGLE,비에고,삼위일체 > 독사의 송곳니 > 불멸의 철갑궁,1,1,100.0
JUNGLE,비에고,삼위일체 > 독사의 송곳니 > 죽음의 무도,1,0,0.0
JUNGLE,비에고,삼위일체 > 독사의 송곳니 > 징수의 총,3,3,100.0
JUNGLE,비에고,삼위일체 > 맬모셔스의 아귀 > 징수의 총,2,1,50.0
JUNGLE,비에고,삼위일체 > 몰락한 왕의 검 > 갈라진 하늘,1,1,100.0
JUNGLE,비에고,삼위일체 > 몰락한 왕의 검 > 필멸자의 운명,1,0,0.0
JUNGLE,비에고,삼위일체 > 불멸의 철갑궁 > 도미닉 경의 인사,1,1,100.0
JUNGLE,비에고,삼위일체 > 불멸의 철갑궁 > 징수의 총,3,0,0.0
JUNGLE,비에고,삼위일체 > 죽음의 무도 > 갈라진 하늘,1,0,0.0
JUNGLE,비에고,삼위일체 > 죽음의 무도 > 맬모셔스의 아귀,1,0,0.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 갈라진 하늘,4,1,25.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 도미닉 경의 인사,38,14,36.84210526315789
JUNGLE,비에고,삼위일체 > 징수의 총 > 독사의 송곳니,3,2,66.66666666666666
JUNGLE,비에고,삼위일체 > 징수의 총 > 란두인의 예언,1,1,100.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 마법사의 최후,1,0,0.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 맬모셔스의 아귀,8,2,25.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 무한의 대검,3,2,66.66666666666666
JUNGLE,비에고,삼위일체 > 징수의 총 > 불멸의 철갑궁,160,87,54.37499999999999
JUNGLE,비에고,삼위일체 > 징수의 총 > 수호 천사,12,6,50.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 죽음의 무도,1,1,100.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 징수의 총,1,1,100.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 크라켄 학살자,1,0,0.0
JUNGLE,비에고,삼위일체 > 징수의 총 > 필멸자의 운명,46,22,47.82608695652174
JUNGLE,비에고,삼위일체 > 칠흑의 양날 도끼 > 죽음의 무도,2,1,50.0
JUNGLE,비에고,삼위일체 > 크라켄 학살자 > 갈라진 하늘,1,1,100.0
JUNGLE,비에고,삼위일체 > 크라켄 학살자 > 징수의 총,1,1,100.0
JUNGLE,비에고,악마사냥꾼의 화살 > 크라켄 학살자 > 불멸의 철갑궁,1,1,100.0
JUNGLE,비에고,요우무의 유령검 > 크라켄 학살자 > 갈라진 하늘,1,0,0.0
JUNGLE,비에고,윤 탈 야생화살 > 징수의 총 > 도미닉 경의 인사,1,0,0.0
JUNGLE,비에고,정수 약탈자 > 징수의 총 > 독사의 송곳니,1,1,100.0
JUNGLE,비에고,정수 약탈자 > 징수의 총 > 무한의 대검,1,1,100.0
JUNGLE,비에고,정수 약탈자 > 징수의 총 > 불멸의 철갑궁,1,0,0.0
JUNGLE,비에고,정수 약탈자 > 징수의 총 > 필멸자의 운명,3,2,66.66666666666666
JUNGLE,비에고,징수의 총 > 도미닉 경의 인사 > 도미닉 경의 인사,1,1,100.0
JUNGLE,비에고,징수의 총 > 도미닉 경의 인사 > 무한의 대검,1,0,0.0
JUNGLE,비에고,징수의 총 > 도미닉 경의 인사 > 불멸의 철갑궁,1,0,0.0
JUNGLE,비에고,징수의 총 > 도미닉 경의 인사 > 죽음의 무도,6,3,50.0
JUNGLE,비에고,징수의 총 > 무한의 대검 > 도미닉 경의 인사,1,0,0.0
JUNGLE,비에고,징수의 총 > 무한의 대검 > 필멸자의 운명,1,0,0.0
JUNGLE,비에고,징수의 총 > 불멸의 철갑궁 > 도미닉 경의 인사,6,2,33.33333333333333
JUNGLE,비에고,징수의 총 > 불멸의 철갑궁 > 독사의 송곳니,1,0,0.0
JUNGLE,비에고,징수의 총 > 불멸의 철갑궁 > 필멸자의 운명,1,0,0.0
JUNGLE,비에고,징수의 총 > 정수 약탈자 > 거대한 히드라,1,1,100.0
JUNGLE,비에고,징수의 총 > 정수 약탈자 > 무한의 대검,1,0,0.0
JUNGLE,비에고,징수의 총 > 정수 약탈자 > 죽음의 무도,1,1,100.0
JUNGLE,비에고,징수의 총 > 죽음의 무도 > 무한의 대검,1,0,0.0
JUNGLE,비에고,징수의 총 > 필멸자의 운명 > 무한의 대검,2,2,100.0
JUNGLE,비에고,징수의 총 > 필멸자의 운명 > 불멸의 철갑궁,1,1,100.0
JUNGLE,비에고,징수의 총 > 필멸자의 운명 > 죽음의 무도,3,1,33.33333333333333
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 도미닉 경의 인사,3,2,66.66666666666666
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 독사의 송곳니,2,2,100.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 란두인의 예언,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 마법사의 최후,3,0,0.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 맬모셔스의 아귀,10,7,70.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 벼락폭풍검,2,1,50.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 불멸의 철갑궁,5,3,60.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 삼위일체,2,1,50.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 수호 천사,23,16,69.56521739130434
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 스테락의 도전,51,31,60.78431372549019
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 죽음의 무도,160,91,56.875
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 징수의 총,8,7,87.5
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 칠흑의 양날 도끼,10,7,70.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 케이닉 루컨,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 필멸자의 운명,7,5,71.42857142857143
JUNGLE,비에고,크라켄 학살자 > 갈라진 하늘 > 화공 펑크 사슬검,2,2,100.0
JUNGLE,비에고,크라켄 학살자 > 경계 > 징수의 총,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 끝없는 갈망 > 갈라진 하늘,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 끝없는 갈망 > 불멸의 철갑궁,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 도미닉 경의 인사 > 불멸의 철갑궁,5,4,80.0
JUNGLE,비에고,크라켄 학살자 > 도미닉 경의 인사 > 수호 천사,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 도미닉 경의 인사 > 징수의 총,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 독사의 송곳니 > 갈라진 하늘,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 독사의 송곳니 > 불멸의 철갑궁,2,2,100.0
JUNGLE,비에고,크라켄 학살자 > 독사의 송곳니 > 징수의 총,2,0,0.0
JUNGLE,비에고,크라켄 학살자 > 독사의 송곳니 > 필멸자의 운명,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 마법사의 최후 > 갈라진 하늘,2,2,100.0
JUNGLE,비에고,크라켄 학살자 > 맬모셔스의 아귀 > 갈라진 하늘,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 맬모셔스의 아귀 > 도미닉 경의 인사,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 맬모셔스의 아귀 > 징수의 총,3,3,100.0
JUNGLE,비에고,크라켄 학살자 > 몰락한 왕의 검 > 갈라진 하늘,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 몰락한 왕의 검 > 마법사의 최후,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 몰락한 왕의 검 > 불멸의 철갑궁,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 몰락한 왕의 검 > 징수의 총,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 갈라진 하늘,4,0,0.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 도미닉 경의 인사,56,28,50.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 독사의 송곳니,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 마법사의 최후,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 몰락한 왕의 검,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 무한의 대검,4,0,0.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 죽음의 무도,3,2,66.66666666666666
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 징수의 총,8,2,25.0
JUNGLE,비에고,크라켄 학살자 > 불멸의 철갑궁 > 필멸자의 운명,33,21,63.63636363636363
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 갈라진 하늘,9,3,33.33333333333333
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 도미닉 경의 인사,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 맬모셔스의 아귀,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 삼위일체,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 죽음의 무도,5,3,60.0
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 징수의 총,2,0,0.0
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 칠흑의 양날 도끼,2,1,50.0
JUNGLE,비에고,크라켄 학살자 > 삼위일체 > 필멸자의 운명,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 실험적 마공학판 > 징수의 총,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 악마사냥꾼의 화살 > 징수의 총,2,0,0.0
JUNGLE,비에고,크라켄 학살자 > 정수 약탈자 > 불멸의 철갑궁,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 정수 약탈자 > 징수의 총,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 죽음의 무도 > 갈라진 하늘,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 갈라진 하늘,8,7,87.5
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 끝없는 갈망,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 도미닉 경의 인사,521,291,55.85412667946257
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 독사의 송곳니,11,5,45.45454545454545
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 마법사의 최후,2,1,50.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 맬모셔스의 아귀,3,2,66.66666666666666
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 무한의 대검,32,18,56.25
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 불멸의 철갑궁,779,440,56.482670089858786
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 삼위일체,4,2,50.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 수호 천사,5,4,80.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 스테락의 도전,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 실험적 마공학판,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 악마사냥꾼의 화살,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 정령의 형상,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 죽음의 무도,22,11,50.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 징수의 총,7,1,14.285714285714285
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 칠흑의 양날 도끼,2,1,50.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 케이닉 루컨,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 징수의 총 > 필멸자의 운명,178,82,46.06741573033708
JUNGLE,비에고,크라켄 학살자 > 칠흑의 양날 도끼 > 마법사의 최후,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 칠흑의 양날 도끼 > 몰락한 왕의 검,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 칠흑의 양날 도끼 > 삼위일체,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 칠흑의 양날 도끼 > 수호 천사,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 칠흑의 양날 도끼 > 죽음의 무도,3,2,66.66666666666666
JUNGLE,비에고,크라켄 학살자 > 칠흑의 양날 도끼 > 징수의 총,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 칠흑의 양날 도끼 > 화공 펑크 사슬검,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 크라켄 학살자 > 갈라진 하늘,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 크라켄 학살자 > 불멸의 철갑궁,1,0,0.0
JUNGLE,비에고,크라켄 학살자 > 크라켄 학살자 > 징수의 총,6,2,33.33333333333333
JUNGLE,비에고,크라켄 학살자 > 필멸자의 운명 > 불멸의 철갑궁,4,4,100.0
JUNGLE,비에고,크라켄 학살자 > 필멸자의 운명 > 정수 약탈자,1,1,100.0
JUNGLE,비에고,크라켄 학살자 > 필멸자의 운명 > 징수의 총,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 가시 갑옷 > 밴들파이프,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 끝없는 절망 > 가시 갑옷,2,1,50.0
JUNGLE,뽀삐,갈라진 하늘 > 대자연의 힘 > 란두인의 예언,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 대자연의 힘 > 망자의 갑옷,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 대자연의 힘 > 밴들파이프,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 대자연의 힘 > 원형질 안전벨트,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 독사의 송곳니 > 밤의 끝자락,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 가시 갑옷,15,10,66.66666666666666
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 끝없는 절망,2,2,100.0
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 대자연의 힘,13,6,46.15384615384615
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 란두인의 예언,2,1,50.0
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 밴들파이프,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 얼어붙은 건틀릿,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 얼어붙은 심장,2,2,100.0
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 원형질 안전벨트,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 망자의 갑옷 > 케이닉 루컨,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 맬모셔스의 아귀 > 대자연의 힘,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 밴들파이프 > 망자의 갑옷,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 쇼진의 창 > 칠흑의 양날 도끼,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 심연의 가면 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 얼어붙은 건틀릿 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 월식 > 월식,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 월식 > 정령의 형상,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 정령의 형상 > 끝없는 절망,1,1,100.0
JUNGLE,뽀삐,갈라진 하늘 > 태양불꽃 방패 > 가시 갑옷,1,0,0.0
JUNGLE,뽀삐,갈라진 하늘 > 태양불꽃 방패 > 대자연의 힘,1,1,100.0
JUNGLE,뽀삐,공허한 광휘 > 가시 갑옷 > 심연의 가면,1,1,100.0
JUNGLE,뽀삐,공허한 광휘 > 망자의 갑옷 > 지크의 융합,1,1,100.0
JUNGLE,뽀삐,공허한 광휘 > 망자의 갑옷 > 해신 작쇼,1,1,100.0
JUNGLE,뽀삐,공허한 광휘 > 얼어붙은 심장 > 지크의 융합,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 갈라진 하늘 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 독사의 송곳니 > 기회,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 망자의 갑옷 > 가시 갑옷,1,0,0.0
JUNGLE,뽀삐,그림자 검 > 망자의 갑옷 > 갈라진 하늘,2,2,100.0
JUNGLE,뽀삐,그림자 검 > 망자의 갑옷 > 원형질 안전벨트,3,1,33.33333333333333
JUNGLE,뽀삐,그림자 검 > 망자의 갑옷 > 해신 작쇼,1,0,0.0
JUNGLE,뽀삐,그림자 검 > 밴들파이프 > 개척자,1,0,0.0
JUNGLE,뽀삐,그림자 검 > 삼위일체 > 갈라진 하늘,16,6,37.5
JUNGLE,뽀삐,그림자 검 > 얼어붙은 건틀릿 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 얼어붙은 건틀릿 > 대자연의 힘,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 얼어붙은 건틀릿 > 망자의 갑옷,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 요새파괴자 > 독사의 송곳니,1,0,0.0
JUNGLE,뽀삐,그림자 검 > 요새파괴자 > 얼어붙은 건틀릿,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 원형질 안전벨트 > 망자의 갑옷,1,0,0.0
JUNGLE,뽀삐,그림자 검 > 지크의 융합 > 강철의 솔라리 펜던트,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 지크의 융합 > 란두인의 예언,1,1,100.0
JUNGLE,뽀삐,그림자 검 > 지크의 융합 > 밴들파이프,1,0,0.0
JUNGLE,뽀삐,그림자 검 > 지크의 융합 > 원형질 안전벨트,1,1,100.0
JUNGLE,뽀삐,기사의 맹세 > 강철의 솔라리 펜던트 > 밴들파이프,1,0,0.0
JUNGLE,뽀삐,기회 > 요우무의 유령검 > 밤의 끝자락,1,1,100.0
JUNGLE,뽀삐,독사의 송곳니 > 갈라진 하늘 > 망자의 갑옷,1,0,0.0
JUNGLE,뽀삐,밴들파이프 > 태양불꽃 방패 > 원형질 안전벨트,1,0,0.0
JUNGLE,뽀삐,벼락폭풍검 > 망자의 갑옷 > 갈라진 하늘,1,1,100.0
JUNGLE,뽀삐,삼위일체 > 갈라진 하늘 > 망자의 갑옷,1,1,100.0
JUNGLE,뽀삐,삼위일체 > 망자의 갑옷 > 대자연의 힘,1,1,100.0
JUNGLE,뽀삐,삼위일체 > 망자의 갑옷 > 심연의 가면,1,0,0.0
JUNGLE,뽀삐,삼위일체 > 망자의 갑옷 > 케이닉 루컨,1,0,0.0
JUNGLE,뽀삐,얼어붙은 건틀릿 > 공허한 광휘 > 강철의 솔라리 펜던트,1,0,0.0
JUNGLE,뽀삐,얼어붙은 건틀릿 > 공허한 광휘 > 대자연의 힘,1,0,0.0
JUNGLE,뽀삐,얼어붙은 건틀릿 > 망자의 갑옷 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,얼어붙은 건틀릿 > 망자의 갑옷 > 대자연의 힘,5,5,100.0
JUNGLE,뽀삐,얼어붙은 건틀릿 > 심연의 가면 > 망자의 갑옷,1,0,0.0
JUNGLE,뽀삐,얼어붙은 건틀릿 > 케이닉 루컨 > 망자의 갑옷,1,1,100.0
JUNGLE,뽀삐,요새파괴자 > 그림자 검 > 독사의 송곳니,2,1,50.0
JUNGLE,뽀삐,요우무의 유령검 > 독사의 송곳니 > 요새파괴자,1,1,100.0
JUNGLE,뽀삐,요우무의 유령검 > 망자의 갑옷 > 대자연의 힘,1,0,0.0
JUNGLE,뽀삐,요우무의 유령검 > 밤의 끝자락 > 수호 천사,1,1,100.0
JUNGLE,뽀삐,원형질 안전벨트 > 얼어붙은 심장 > 심연의 가면,2,0,0.0
JUNGLE,뽀삐,원형질 안전벨트 > 태양불꽃 방패 > 가시 갑옷,1,0,0.0
JUNGLE,뽀삐,월식 > 갈라진 하늘 > 망자의 갑옷,1,1,100.0
JUNGLE,뽀삐,월식 > 대자연의 힘 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,월식 > 대자연의 힘 > 망자의 갑옷,2,1,50.0
JUNGLE,뽀삐,월식 > 란두인의 예언 > 심연의 가면,1,1,100.0
JUNGLE,뽀삐,월식 > 망자의 갑옷 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,월식 > 망자의 갑옷 > 대자연의 힘,4,2,50.0
JUNGLE,뽀삐,월식 > 망자의 갑옷 > 원형질 안전벨트,1,1,100.0
JUNGLE,뽀삐,월식 > 칠흑의 양날 도끼 > 쇼진의 창,1,1,100.0
JUNGLE,뽀삐,정수 약탈자 > 정수 약탈자 > 징수의 총,1,1,100.0
JUNGLE,뽀삐,정수 약탈자 > 징수의 총 > 무한의 대검,1,1,100.0
JUNGLE,뽀삐,태양불꽃 방패 > 가시 갑옷 > 케이닉 루컨,1,1,100.0
JUNGLE,뽀삐,태양불꽃 방패 > 기사의 맹세 > 원형질 안전벨트,1,0,0.0
JUNGLE,뽀삐,태양불꽃 방패 > 대자연의 힘 > 가시 갑옷,1,1,100.0
JUNGLE,뽀삐,태양불꽃 방패 > 대자연의 힘 > 화공 펑크 사슬검,1,1,100.0
JUNGLE,뽀삐,태양불꽃 방패 > 망자의 갑옷 > 워모그의 갑옷,1,1,100.0
JUNGLE,뽀삐,태양불꽃 방패 > 얼어붙은 건틀릿 > 가시 갑옷,1,0,0.0
JUNGLE,뽀삐,태양불꽃 방패 > 원형질 안전벨트 > 강철의 솔라리 펜던트,1,1,100.0
JUNGLE,뽀삐,태양불꽃 방패 > 케이닉 루컨 > 망자의 갑옷,1,0,0.0
JUNGLE,사이온,그림자 검 > 요새파괴자 > 기회,1,1,100.0
JUNGLE,사이온,그림자 검 > 요새파괴자 > 원칙의 원형낫,1,0,0.0
JUNGLE,사이온,얼어붙은 심장 > 태양불꽃 방패 > 케이닉 루컨,1,0,0.0
JUNGLE,사이온,요우무의 유령검 > 원칙의 원형낫 > 기회,1,1,100.0
JUNGLE,사이온,요우무의 유령검 > 원칙의 원형낫 > 도미닉 경의 인사,5,3,60.0
JUNGLE,사이온,요우무의 유령검 > 원칙의 원형낫 > 징수의 총,1,1,100.0
JUNGLE,사이온,태양불꽃 방패 > 원형질 안전벨트 > 해신 작쇼,1,0,0.0
JUNGLE,사일러스,균열 생성기 > 마법공학 로켓 벨트 > 균열 생성기,1,1,100.0
JUNGLE,사일러스,균열 생성기 > 마법공학 로켓 벨트 > 핏빛 저주,1,1,100.0
JUNGLE,사일러스,루덴의 메아리 > 마법공학 로켓 벨트 > 루덴의 메아리,1,1,100.0
JUNGLE,사일러스,루덴의 메아리 > 마법공학 로켓 벨트 > 존야의 모래시계,1,0,0.0
