position,champion,build_path,total_games,win_count,win_rate
JUNGLE,키아나,요우무의 유령검 ➜ 원칙의 원형낫 ➜ 세릴다의 원한,7,5,71.43
JUNGLE,키아나,원칙의 원형낫 ➜ 그림자 검 ➜ 불경한 히드라,9,4,44.44
JUNGLE,키아나,원칙의 원형낫 ➜ 독사의 송곳니 ➜ 불경한 히드라,17,6,35.29
JUNGLE,키아나,원칙의 원형낫 ➜ 롱소드 ➜ 불경한 히드라,14,6,42.86
JUNGLE,키아나,원칙의 원형낫 ➜ 밤의 끝자락 ➜ 불경한 히드라,37,23,62.16
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ B.F. 대검,5,2,40.0
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 곡괭이,6,3,50.0
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 그림자 검,8,6,75.0
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 독사의 송곳니,38,21,55.26
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 땅굴 채굴기,6,3,50.0
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 롱소드,45,20,44.44
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 밤의 끝자락,83,42,50.6
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 세릴다의 원한,83,50,60.24
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 수호 천사,13,9,69.23
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 요새파괴자,5,4,80.0
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 요우무의 유령검,9,7,77.78
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 최후의 속삭임,23,11,47.83
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 콜필드의 전투 망치,8,1,12.5
JUNGLE,키아나,원칙의 원형낫 ➜ 불경한 히드라 ➜ 톱날 단검,43,16,37.21
JUNGLE,키아나,원칙의 원형낫 ➜ 세릴다의 원한 ➜ 불경한 히드라,43,20,46.51
JUNGLE,키아나,원칙의 원형낫 ➜ 요우무의 유령검 ➜ 롱소드,6,4,66.67
JUNGLE,키아나,원칙의 원형낫 ➜ 요우무의 유령검 ➜ 밤의 끝자락,5,4,80.0
JUNGLE,키아나,원칙의 원형낫 ➜ 요우무의 유령검 ➜ 세릴다의 원한,6,5,83.33
JUNGLE,키아나,원칙의 원형낫 ➜ 톱날 단검 ➜ 불경한 히드라,8,3,37.5
JUNGLE,키아나,최후의 속삭임 ➜ 불경한 히드라 ➜ 롱소드,5,2,40.0
JUNGLE,키아나,최후의 속삭임 ➜ 불경한 히드라 ➜ 원칙의 원형낫,9,5,55.56
JUNGLE,키아나,톱날 단검 ➜ 불경한 히드라 ➜ 독사의 송곳니,6,3,50.0
JUNGLE,키아나,톱날 단검 ➜ 불경한 히드라 ➜ 롱소드,6,2,33.33
JUNGLE,키아나,톱날 단검 ➜ 불경한 히드라 ➜ 원칙의 원형낫,12,6,50.0
JUNGLE,키아나,톱날 단검 ➜ 불경한 히드라 ➜ 콜필드의 전투 망치,7,3,42.86
JUNGLE,키아나,톱날 단검 ➜ 세릴다의 원한 ➜ 불경한 히드라,11,6,54.55
JUNGLE,킨드레드,B.F. 대검 ➜ 징수의 총 ➜ 크라켄 학살자,5,2,40.0
JUNGLE,킨드레드,곡괭이 ➜ 크라켄 학살자 ➜ 톱날 단검,9,3,33.33
JUNGLE,킨드레드,무한의 대검 ➜ 크라켄 학살자 ➜ 징수의 총,5,4,80.0
JUNGLE,킨드레드,징수의 총 ➜ 삼위일체 ➜ 고속 연사포,8,6,75.0
JUNGLE,킨드레드,징수의 총 ➜ 삼위일체 ➜ 도미닉 경의 인사,8,7,87.5
JUNGLE,킨드레드,징수의 총 ➜ 삼위일체 ➜ 롱소드,5,2,40.0
JUNGLE,킨드레드,징수의 총 ➜ 삼위일체 ➜ 무한의 대검,12,10,83.33
JUNGLE,킨드레드,징수의 총 ➜ 삼위일체 ➜ 필멸자의 운명,5,3,60.0
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ B.F. 대검,9,6,66.67
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 고속 연사포,6,3,50.0
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 도미닉 경의 인사,27,15,55.56
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 롱소드,14,5,35.71
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 무한의 대검,20,15,75.0
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 민첩성의 망토,18,5,27.78
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 밤의 끝자락,5,3,60.0
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 수호 천사,7,3,42.86
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 절정의 화살,6,3,50.0
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 처형인의 대검,5,1,20.0
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 최후의 속삭임,17,6,35.29
JUNGLE,킨드레드,징수의 총 ➜ 크라켄 학살자 ➜ 필멸자의 운명,21,13,61.9
JUNGLE,킨드레드,징수의 총 ➜ 필멸자의 운명 ➜ 크라켄 학살자,5,2,40.0
JUNGLE,킨드레드,크라켄 학살자 ➜ 곡괭이 ➜ 톱날 단검,9,2,22.22
JUNGLE,킨드레드,크라켄 학살자 ➜ 롱소드 ➜ 롱소드,6,1,16.67
JUNGLE,킨드레드,크라켄 학살자 ➜ 무한의 대검 ➜ 징수의 총,5,4,80.0
JUNGLE,킨드레드,크라켄 학살자 ➜ 징수의 총 ➜ 도미닉 경의 인사,5,1,20.0
JUNGLE,킨드레드,크라켄 학살자 ➜ 징수의 총 ➜ 롱소드,6,1,16.67
JUNGLE,킨드레드,크라켄 학살자 ➜ 징수의 총 ➜ 무한의 대검,6,5,83.33
JUNGLE,킨드레드,크라켄 학살자 ➜ 징수의 총 ➜ 민첩성의 망토,5,3,60.0
JUNGLE,킨드레드,크라켄 학살자 ➜ 징수의 총 ➜ 필멸자의 운명,10,5,50.0
JUNGLE,킨드레드,크라켄 학살자 ➜ 톱날 단검 ➜ 곡괭이,7,4,57.14
JUNGLE,킨드레드,크라켄 학살자 ➜ 필멸자의 운명 ➜ 징수의 총,5,4,80.0
JUNGLE,킨드레드,톱날 단검 ➜ 크라켄 학살자 ➜ 곡괭이,6,1,16.67
JUNGLE,킨드레드,필멸자의 운명 ➜ 징수의 총 ➜ 크라켄 학살자,5,3,60.0
JUNGLE,킨드레드,필멸자의 운명 ➜ 크라켄 학살자 ➜ 징수의 총,5,2,40.0
JUNGLE,탈론,그림자 검 ➜ 기회 ➜ 요우무의 유령검,7,2,28.57
JUNGLE,탈론,그림자 검 ➜ 독사의 송곳니 ➜ 요우무의 유령검,20,10,50.0
JUNGLE,탈론,그림자 검 ➜ 롱소드 ➜ 요우무의 유령검,5,0,0.0
JUNGLE,탈론,그림자 검 ➜ 밤의 끝자락 ➜ 요우무의 유령검,19,11,57.89
JUNGLE,탈론,그림자 검 ➜ 세릴다의 원한 ➜ 요우무의 유령검,6,2,33.33
JUNGLE,탈론,그림자 검 ➜ 요새파괴자 ➜ 요우무의 유령검,6,5,83.33
JUNGLE,탈론,그림자 검 ➜ 요우무의 유령검 ➜ 기회,12,3,25.0
JUNGLE,탈론,그림자 검 ➜ 요우무의 유령검 ➜ 독사의 송곳니,39,19,48.72
JUNGLE,탈론,그림자 검 ➜ 요우무의 유령검 ➜ 롱소드,24,10,41.67
JUNGLE,탈론,그림자 검 ➜ 요우무의 유령검 ➜ 밤의 끝자락,65,40,61.54
JUNGLE,탈론,그림자 검 ➜ 요우무의 유령검 ➜ 세릴다의 원한,14,9,64.29
JUNGLE,탈론,그림자 검 ➜ 요우무의 유령검 ➜ 요새파괴자,25,14,56.0
JUNGLE,탈론,그림자 검 ➜ 요우무의 유령검 ➜ 톱날 단검,37,15,40.54
JUNGLE,탈론,기회 ➜ 그림자 검 ➜ 요우무의 유령검,13,6,46.15
JUNGLE,탈론,기회 ➜ 독사의 송곳니 ➜ 요우무의 유령검,10,5,50.0
JUNGLE,탈론,기회 ➜ 밤의 끝자락 ➜ 요우무의 유령검,15,7,46.67
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 독사의 송곳니,31,16,51.61
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 땅굴 채굴기,6,1,16.67
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 롱소드,9,4,44.44
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 밤의 끝자락,33,20,60.61
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 세릴다의 원한,15,5,33.33
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 원칙의 원형낫,6,4,66.67
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 최후의 속삭임,7,3,42.86
JUNGLE,탈론,기회 ➜ 요우무의 유령검 ➜ 톱날 단검,14,5,35.71
JUNGLE,탈론,기회 ➜ 톱날 단검 ➜ 요우무의 유령검,6,1,16.67
JUNGLE,탈론,독사의 송곳니 ➜ 그림자 검 ➜ 요우무의 유령검,8,7,87.5
JUNGLE,탈론,독사의 송곳니 ➜ 밤의 끝자락 ➜ 요우무의 유령검,5,2,40.0
JUNGLE,탈론,독사의 송곳니 ➜ 요우무의 유령검 ➜ 그림자 검,8,6,75.0
JUNGLE,탈론,독사의 송곳니 ➜ 요우무의 유령검 ➜ 기회,15,8,53.33
JUNGLE,탈론,독사의 송곳니 ➜ 요우무의 유령검 ➜ 롱소드,7,2,28.57
JUNGLE,탈론,독사의 송곳니 ➜ 요우무의 유령검 ➜ 밤의 끝자락,7,4,57.14
JUNGLE,탈론,독사의 송곳니 ➜ 요우무의 유령검 ➜ 세릴다의 원한,6,3,50.0
JUNGLE,탈론,독사의 송곳니 ➜ 요우무의 유령검 ➜ 톱날 단검,6,1,16.67
JUNGLE,탈론,롱소드 ➜ 요우무의 유령검 ➜ 독사의 송곳니,5,1,20.0
JUNGLE,탈론,밤의 끝자락 ➜ 그림자 검 ➜ 요우무의 유령검,10,7,70.0
JUNGLE,탈론,밤의 끝자락 ➜ 요우무의 유령검 ➜ 그림자 검,19,10,52.63
JUNGLE,탈론,밤의 끝자락 ➜ 요우무의 유령검 ➜ 기회,8,4,50.0
JUNGLE,탈론,밤의 끝자락 ➜ 요우무의 유령검 ➜ 독사의 송곳니,7,6,85.71
JUNGLE,탈론,밤의 끝자락 ➜ 요우무의 유령검 ➜ 세릴다의 원한,7,6,85.71
JUNGLE,탈론,불경한 히드라 ➜ 요우무의 유령검 ➜ 독사의 송곳니,7,2,28.57
JUNGLE,탈론,불경한 히드라 ➜ 요우무의 유령검 ➜ 밤의 끝자락,7,4,57.14
JUNGLE,탈론,세릴다의 원한 ➜ 요우무의 유령검 ➜ 독사의 송곳니,5,4,80.0
JUNGLE,탈론,세릴다의 원한 ➜ 요우무의 유령검 ➜ 밤의 끝자락,6,2,33.33
JUNGLE,탈론,요새파괴자 ➜ 그림자 검 ➜ 요우무의 유령검,9,7,77.78
JUNGLE,탈론,요새파괴자 ➜ 그림자 검 ➜ 원칙의 원형낫,5,3,60.0
JUNGLE,탈론,요새파괴자 ➜ 요우무의 유령검 ➜ 그림자 검,10,8,80.0
JUNGLE,탈론,요새파괴자 ➜ 요우무의 유령검 ➜ 밤의 끝자락,7,4,57.14
JUNGLE,탈론,요새파괴자 ➜ 요우무의 유령검 ➜ 톱날 단검,5,3,60.0
JUNGLE,탈론,요우무의 유령검 ➜ 그림자 검 ➜ 기회,15,8,53.33
JUNGLE,탈론,요우무의 유령검 ➜ 그림자 검 ➜ 독사의 송곳니,14,5,35.71
JUNGLE,탈론,요우무의 유령검 ➜ 그림자 검 ➜ 롱소드,12,8,66.67
JUNGLE,탈론,요우무의 유령검 ➜ 그림자 검 ➜ 밤의 끝자락,20,10,50.0
JUNGLE,탈론,요우무의 유령검 ➜ 그림자 검 ➜ 세릴다의 원한,6,4,66.67
JUNGLE,탈론,요우무의 유령검 ➜ 그림자 검 ➜ 요새파괴자,6,3,50.0
JUNGLE,탈론,요우무의 유령검 ➜ 그림자 검 ➜ 톱날 단검,11,6,54.55
JUNGLE,탈론,요우무의 유령검 ➜ 기회 ➜ 독사의 송곳니,8,5,62.5
JUNGLE,탈론,요우무의 유령검 ➜ 기회 ➜ 롱소드,10,5,50.0
JUNGLE,탈론,요우무의 유령검 ➜ 기회 ➜ 밤의 끝자락,21,10,47.62
JUNGLE,탈론,요우무의 유령검 ➜ 기회 ➜ 세릴다의 원한,14,5,35.71
JUNGLE,탈론,요우무의 유령검 ➜ 기회 ➜ 톱날 단검,10,6,60.0
JUNGLE,탈론,요우무의 유령검 ➜ 독사의 송곳니 ➜ 그림자 검,7,5,71.43
JUNGLE,탈론,요우무의 유령검 ➜ 독사의 송곳니 ➜ 기회,13,8,61.54
JUNGLE,탈론,요우무의 유령검 ➜ 독사의 송곳니 ➜ 밤의 끝자락,5,2,40.0
JUNGLE,탈론,요우무의 유령검 ➜ 독사의 송곳니 ➜ 세릴다의 원한,6,4,66.67
JUNGLE,탈론,요우무의 유령검 ➜ 독사의 송곳니 ➜ 톱날 단검,6,2,33.33
JUNGLE,탈론,요우무의 유령검 ➜ 롱소드 ➜ 그림자 검,6,2,33.33
JUNGLE,탈론,요우무의 유령검 ➜ 롱소드 ➜ 롱소드,9,4,44.44
JUNGLE,탈론,요우무의 유령검 ➜ 롱소드 ➜ 톱날 단검,8,1,12.5
JUNGLE,탈론,요우무의 유령검 ➜ 밤의 끝자락 ➜ 그림자 검,6,3,50.0
JUNGLE,탈론,요우무의 유령검 ➜ 밤의 끝자락 ➜ 기회,7,2,28.57
JUNGLE,탈론,요우무의 유령검 ➜ 밤의 끝자락 ➜ 세릴다의 원한,14,9,64.29
JUNGLE,탈론,요우무의 유령검 ➜ 밤의 끝자락 ➜ 원칙의 원형낫,5,3,60.0
JUNGLE,탈론,요우무의 유령검 ➜ 밤의 끝자락 ➜ 최후의 속삭임,5,3,60.0
JUNGLE,탈론,요우무의 유령검 ➜ 불경한 히드라 ➜ 원칙의 원형낫,7,6,85.71
JUNGLE,탈론,요우무의 유령검 ➜ 세릴다의 원한 ➜ 기회,5,3,60.0
JUNGLE,탈론,요우무의 유령검 ➜ 세릴다의 원한 ➜ 독사의 송곳니,9,7,77.78
JUNGLE,탈론,요우무의 유령검 ➜ 세릴다의 원한 ➜ 톱날 단검,6,4,66.67
JUNGLE,탈론,요우무의 유령검 ➜ 원칙의 원형낫 ➜ 기회,9,4,44.44
JUNGLE,탈론,요우무의 유령검 ➜ 원칙의 원형낫 ➜ 밤의 끝자락,5,3,60.0
JUNGLE,탈론,요우무의 유령검 ➜ 톱날 단검 ➜ 곡괭이,5,2,40.0
JUNGLE,탈론,요우무의 유령검 ➜ 톱날 단검 ➜ 롱소드,13,4,30.77
JUNGLE,탈론,원칙의 원형낫 ➜ 기회 ➜ 요우무의 유령검,6,5,83.33
JUNGLE,탈론,원칙의 원형낫 ➜ 독사의 송곳니 ➜ 요우무의 유령검,9,5,55.56
JUNGLE,탈론,원칙의 원형낫 ➜ 요우무의 유령검 ➜ 기회,8,6,75.0
JUNGLE,탈론,원칙의 원형낫 ➜ 요우무의 유령검 ➜ 밤의 끝자락,7,4,57.14
JUNGLE,탈론,원칙의 원형낫 ➜ 요우무의 유령검 ➜ 톱날 단검,5,3,60.0
JUNGLE,탈론,칠흑의 양날 도끼 ➜ 그림자 검 ➜ 독사의 송곳니,6,2,33.33
JUNGLE,탈론,톱날 단검 ➜ 요우무의 유령검 ➜ 그림자 검,7,5,71.43
JUNGLE,탈론,톱날 단검 ➜ 요우무의 유령검 ➜ 롱소드,11,3,27.27
JUNGLE,탈리야,그림자불꽃 ➜ 루덴의 메아리 ➜ 증폭의 고서,5,2,40.0
JUNGLE,탈리야,그림자불꽃 ➜ 어둠불꽃 횃불 ➜ 공허의 지팡이,8,5,62.5
JUNGLE,탈리야,그림자불꽃 ➜ 어둠불꽃 횃불 ➜ 쓸데없이 큰 지팡이,8,0,0.0
JUNGLE,탈리야,그림자불꽃 ➜ 어둠불꽃 횃불 ➜ 역병의 보석,8,3,37.5
JUNGLE,탈리야,그림자불꽃 ➜ 어둠불꽃 횃불 ➜ 존야의 모래시계,7,4,57.14
JUNGLE,탈리야,그림자불꽃 ➜ 어둠불꽃 횃불 ➜ 증폭의 고서,5,1,20.0
JUNGLE,탈리야,그림자불꽃 ➜ 존야의 모래시계 ➜ 라바돈의 죽음모자,6,4,66.67
JUNGLE,탈리야,그림자불꽃 ➜ 존야의 모래시계 ➜ 쓸데없이 큰 지팡이,7,2,28.57
JUNGLE,탈리야,그림자불꽃 ➜ 존야의 모래시계 ➜ 어둠불꽃 횃불,9,5,55.56
JUNGLE,탈리야,리안드리의 고통 ➜ 존야의 모래시계 ➜ 어둠불꽃 횃불,6,5,83.33
JUNGLE,탈리야,부서진 팔목 보호대 ➜ 그림자불꽃 ➜ 어둠불꽃 횃불,6,4,66.67
JUNGLE,탈리야,어둠불꽃 횃불 ➜ 그림자불꽃 ➜ 증폭의 고서,5,2,40.0
JUNGLE,탈리야,어둠불꽃 횃불 ➜ 존야의 모래시계 ➜ 그림자불꽃,7,4,57.14
JUNGLE,탈리야,존야의 모래시계 ➜ 그림자불꽃 ➜ 어둠불꽃 횃불,14,10,71.43
JUNGLE,탈리야,존야의 모래시계 ➜ 루덴의 메아리 ➜ 그림자불꽃,7,6,85.71
JUNGLE,탈리야,존야의 모래시계 ➜ 어둠불꽃 횃불 ➜ 그림자불꽃,12,3,25.0
JUNGLE,탈리야,추적자의 팔목 보호대 ➜ 그림자불꽃 ➜ 어둠불꽃 횃불,6,5,83.33
JUNGLE,트런들,쇠사슬 조끼 ➜ 삼위일체 ➜ 비상의 월갑,5,0,0.0
JUNGLE,트런들,얼어붙은 건틀릿 ➜ 밴들파이프 ➜ 원형질 안전벨트,5,4,80.0
JUNGLE,판테온,갈라진 하늘 ➜ 칠흑의 양날 도끼 ➜ 롱소드,5,1,20.0
JUNGLE,판테온,갈라진 하늘 ➜ 칠흑의 양날 도끼 ➜ 수호 천사,6,3,50.0
JUNGLE,판테온,갈라진 하늘 ➜ 칠흑의 양날 도끼 ➜ 스테락의 도전,5,3,60.0
JUNGLE,판테온,기회 ➜ 요우무의 유령검 ➜ 밤의 끝자락,14,12,85.71
JUNGLE,판테온,칠흑의 양날 도끼 ➜ 갈라진 하늘 ➜ 땅굴 채굴기,5,5,100.0
JUNGLE,판테온,칠흑의 양날 도끼 ➜ 갈라진 하늘 ➜ 롱소드,8,3,37.5
JUNGLE,판테온,칠흑의 양날 도끼 ➜ 갈라진 하늘 ➜ 루비 수정,6,3,50.0
JUNGLE,판테온,칠흑의 양날 도끼 ➜ 갈라진 하늘 ➜ 쇼진의 창,5,3,60.0
JUNGLE,판테온,칠흑의 양날 도끼 ➜ 갈라진 하늘 ➜ 수호 천사,7,4,57.14
JUNGLE,판테온,칠흑의 양날 도끼 ➜ 갈라진 하늘 ➜ 스테락의 도전,8,7,87.5
JUNGLE,피들스틱,리안드리의 고통 ➜ 악의 ➜ 증폭의 고서,9,3,33.33
JUNGLE,피들스틱,리안드리의 고통 ➜ 존야의 모래시계 ➜ 망각의 구,8,4,50.0
JUNGLE,피들스틱,리안드리의 고통 ➜ 존야의 모래시계 ➜ 악의,6,5,83.33
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 악의 ➜ 리안드리의 고통,6,1,16.67
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 공허의 지팡이,6,3,50.0
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 그림자불꽃,7,4,57.14
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 리안드리의 고통,18,9,50.0
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 망각의 구,7,2,28.57
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 모렐로노미콘,5,2,40.0
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 밴시의 장막,9,6,66.67
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 신록의 장벽,11,10,90.91
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 쓸데없이 큰 지팡이,5,3,60.0
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 악의,16,12,75.0
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 역병의 보석,10,5,50.0
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 증폭의 고서,13,7,53.85
JUNGLE,피들스틱,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 증폭의 고서,5,3,60.0
JUNGLE,피들스틱,밴시의 장막 ➜ 존야의 모래시계 ➜ 공허의 지팡이,6,3,50.0
JUNGLE,피들스틱,신록의 장벽 ➜ 존야의 모래시계 ➜ 악의,5,3,60.0
JUNGLE,피들스틱,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 공허의 지팡이,13,9,69.23
JUNGLE,피들스틱,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 리안드리의 고통,8,3,37.5
JUNGLE,피들스틱,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 메자이의 영혼약탈자,5,5,100.0
JUNGLE,피들스틱,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 악의,5,2,40.0
JUNGLE,피들스틱,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 역병의 보석,12,9,75.0
JUNGLE,피들스틱,존야의 모래시계 ➜ 밴시의 장막 ➜ 악의,5,1,20.0
JUNGLE,피들스틱,존야의 모래시계 ➜ 신록의 장벽 ➜ 악의,13,7,53.85
JUNGLE,피들스틱,존야의 모래시계 ➜ 악의 ➜ 그림자불꽃,6,1,16.67
JUNGLE,피들스틱,존야의 모래시계 ➜ 악의 ➜ 망각의 구,6,4,66.67
JUNGLE,피들스틱,존야의 모래시계 ➜ 악의 ➜ 밴시의 장막,6,2,33.33
JUNGLE,헤카림,강철 인장 ➜ 콜필드의 전투 망치 ➜ 쇼진의 창,6,1,16.67
JUNGLE,헤카림,곡괭이 ➜ 쇼진의 창 ➜ 롱소드,18,7,38.89
JUNGLE,헤카림,곡괭이 ➜ 쇼진의 창 ➜ 콜필드의 전투 망치,10,3,30.0
JUNGLE,헤카림,곡괭이 ➜ 콜필드의 전투 망치 ➜ 쇼진의 창,6,4,66.67
JUNGLE,헤카림,끝없는 갈망 ➜ 강철 인장 ➜ 쇼진의 창,9,5,55.56
JUNGLE,헤카림,끝없는 갈망 ➜ 롱소드 ➜ 쇼진의 창,8,6,75.0
JUNGLE,헤카림,끝없는 갈망 ➜ 맬모셔스의 아귀 ➜ 쇼진의 창,7,6,85.71
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 강철 인장,25,14,56.0
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 곡괭이,14,4,28.57
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 롱소드,14,5,35.71
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 마법무효화의 망토,5,4,80.0
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 맬모셔스의 아귀,24,19,79.17
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 주문포식자,7,4,57.14
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 죽음의 무도,64,46,71.88
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 지크의 융합,7,4,57.14
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 칠흑의 양날 도끼,22,9,40.91
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 콜필드의 전투 망치,17,6,35.29
JUNGLE,헤카림,끝없는 갈망 ➜ 쇼진의 창 ➜ 탐식의 망치,7,3,42.86
JUNGLE,헤카림,끝없는 갈망 ➜ 죽음의 무도 ➜ 쇼진의 창,23,16,69.57
JUNGLE,헤카림,끝없는 갈망 ➜ 지크의 융합 ➜ 쇼진의 창,5,3,60.0
JUNGLE,헤카림,끝없는 갈망 ➜ 칠흑의 양날 도끼 ➜ 쇼진의 창,10,6,60.0
JUNGLE,헤카림,끝없는 갈망 ➜ 칠흑의 양날 도끼 ➜ 죽음의 무도,7,4,57.14
JUNGLE,헤카림,끝없는 갈망 ➜ 콜필드의 전투 망치 ➜ 쇼진의 창,9,4,44.44
JUNGLE,헤카림,롱소드 ➜ 끝없는 갈망 ➜ 쇼진의 창,6,2,33.33
JUNGLE,헤카림,맬모셔스의 아귀 ➜ 쇼진의 창 ➜ 끝없는 갈망,5,3,60.0
JUNGLE,헤카림,불경한 히드라 ➜ 쇼진의 창 ➜ 독사의 송곳니,7,5,71.43
JUNGLE,헤카림,불경한 히드라 ➜ 쇼진의 창 ➜ 세릴다의 원한,7,5,71.43
JUNGLE,헤카림,쇼진의 창 ➜ 곡괭이 ➜ 롱소드,9,6,66.67
JUNGLE,헤카림,쇼진의 창 ➜ 끝없는 갈망 ➜ 강철 인장,15,5,33.33
JUNGLE,헤카림,쇼진의 창 ➜ 끝없는 갈망 ➜ 곡괭이,5,1,20.0
JUNGLE,헤카림,쇼진의 창 ➜ 끝없는 갈망 ➜ 롱소드,9,1,11.11
JUNGLE,헤카림,쇼진의 창 ➜ 끝없는 갈망 ➜ 맬모셔스의 아귀,12,4,33.33
JUNGLE,헤카림,쇼진의 창 ➜ 끝없는 갈망 ➜ 주문포식자,6,3,50.0
JUNGLE,헤카림,쇼진의 창 ➜ 끝없는 갈망 ➜ 죽음의 무도,45,30,66.67
JUNGLE,헤카림,쇼진의 창 ➜ 끝없는 갈망 ➜ 칠흑의 양날 도끼,12,4,33.33
JUNGLE,헤카림,쇼진의 창 ➜ 롱소드 ➜ 곡괭이,6,2,33.33
JUNGLE,헤카림,쇼진의 창 ➜ 롱소드 ➜ 롱소드,17,6,35.29
